record_id,text,Readability,Coherence,Relevance,Specificity,Engagement,Concise,Length,Zipf,Hapax,Entropy,Perplexity,dataset
35,"[""1. find(coke)\n2. pick(coke)\n3. find(trash)\n4. put(coke)\n5. find(sponge)\n6. pick(sponge)\n7. find(user)\n8. put(sponge)\n9. done().\n"", ""1. find(coke)\n2. pick(coke)\n3. find(trash)\n4. put(coke)\n5. find(sponge)\n6. pick(sponge)\n7. find(table)\n8. put(sponge)\n9. done().\n""]",100.0,0.38235294117647056,1.0,0.2647058823529412,0.0,0.6748375607600267,0.016856315365090357,0.19570967844625076,0.058823529411764705,1.996960831222801,3.991582504147869,saycan
36,"[""1. find(water)\n2. pick(water)\n3. find(trash)\n4. put(water)\n5. find(sponge)\n6. pick(sponge)\n7. find(user)\n8. put(sponge)\n9. find(coke)\n10. pick(coke)\n11. find(trash)\n12. put(coke)\n13. find(apple)\n14. pick(apple)\n15. find(trash)\n16. put(apple)\n17. done().\n"", ""1. find(coke)\n2. pick(coke)\n3. find(trash)\n4. put(coke)\n5. find(apple)\n6. pick(apple)\n7. find(trash)\n8. put(apple)\n9. find(water)\n10. pick(water)\n11. find(trash)\n12. put(water)\n13. find(sponge)\n14. pick(sponge)"", ""1. find(coke)\n2. pick(coke)\n3. find(trash)\n4. put(coke)\n5. find(apple)\n6. pick(apple)\n7. find(trash)\n8. put(apple)\n9. find(water)\n10. pick(water)\n11. find(trash)\n12. put(water)\n13. find(sponge)\n14. pick(sponge)\n1"", ""1. find(coke)\n2. pick(coke)\n3. find(trash)\n4. put(coke)\n5. find(apple)\n6. pick(apple)\n7. find(trash)\n8. put(apple)\n9. find(water)\n10. pick(water)\n11. find(trash)\n12. put(water)\n13. find(sponge)\n14. pick(sponge)\n15. find(table)\n16. put(sponge)\n17. done()."", ""1. find(coke)\n2. pick(coke)\n3. find(trash)\n4. put(coke)\n5. find(apple)\n6. pick(apple)\n7. find(trash)\n8. put(apple)\n9. find(water)\n10. pick(water)\n11. find(trash)\n12. put(water)\n13. find(sponge)\n14. pick(sponge)\n15. find(user)\n16. put(sponge)\n17. done()."", ""1. find(apple)\n2. pick(apple)\n3. find(trash)\n4. put(apple)\n5. find(water)\n6. pick(water)\n7. find(trash)\n8. put(water)\n9. find(sponge)\n10. pick(sponge)\n11. find(table)\n12. put(sponge)\n13.\n"", ""1. find(coke)\n2. pick(coke)\n3. find(trash)\n4. put(coke)\n5. find(apple)\n6. pick(apple)\n7. find(trash)\n8. put(apple)\n9. find(water)\n10. pick(water)\n11. find(trash)\n12. put(water)\n13. find(sponge)\n14. pick(sponge)\n15. find(table)\n16. put(sponge)\n17. done().\n"", ""1. find(coke)\n2. pick(coke)\n3. find(trash)\n4. put(coke)\n5. find(apple)\n6. pick(apple)\n7. find(trash)\n8. put(apple)\n9. find(trash)\n10. put(water)\n11. find(sponge)\n12. pick(sponge)\n13. find(table)\n14. put(sponge)\n15. done().\n"", ""1. find(coke)\n2. pick(coke)\n3. find(trash)\n4. put(coke)\n5. find(apple)\n6. pick(apple)\n7. find(trash)\n8. put(apple)\n9. find(water)\n10. pick(water)\n11. find(trash)\n12. put(water)\n13. find(sponge)\n14. pick(sponge)\n15. find(user)\n16. put(sponge)\n17. done().\n"", ""1. find(water)\n2. pick(water)\n3. find(trash)\n4. put(water)\n5. find(sponge)\n6. pick(sponge)\n7. find(table)\n8. put(sponge)\n9. find(coke)\n10. pick(coke)\n11. find(trash)\n12. put(coke)\n13. find(apple)\n14. pick(apple)\n15. find(trash)\n16. put(apple)\n17. done().""]",100.0,0.4592833876221498,1.0,0.035830618892508145,0.0,0.6192487430776453,0.1422992358011721,0.01688893566734977,0.0,2.1571839322920012,4.460433508918098,saycan
37,"[""1. find(water)\n2. pick(water)\n3. find(trash)\n4. put(water)\n5. find(sponge)\n6. pick(sponge)\n7. find(user)\n8. put(sponge)\n9. find(coke)\n10. pick(coke)\n11. find(trash)\n12. put(coke)\n13. find(apple)\n14. pick(apple)\n15. find(trash)\n16. put(apple)\n17. done().\n"", ""1. find(coke)\n2. pick(coke)\n3. find(trash)\n4. put(coke)\n5. find(apple)\n6. pick(apple)\n7. find(trash)\n8. put(apple)\n9. find(water)\n10. pick(water)\n11. find(trash)\n12. put(water)\n13. find(sponge)\n14. pick(sponge)"", ""1. find(coke)\n2. pick(coke)\n3. find(trash)\n4. put(coke)\n5. find(apple)\n6. pick(apple)\n7. find(trash)\n8. put(apple)\n9. find(water)\n10. pick(water)\n11. find(trash)\n12. put(water)"", ""1. find(coke)\n2. pick(coke)\n3. find(trash)\n4. put(coke)\n5. find(apple)\n6. pick(apple)\n7. find(trash)\n8. put(apple)\n9. find(water)\n10. pick(water)\n11. find(trash)\n12. put(water)\n13. find(sponge)\n14. pick(sponge)\n15. find(user)\n16. put(sponge)\n17. done()."", ""1. find(coke)\n2. pick(coke)\n3. find(trash)\n4. put(coke)\n5. find(apple)\n6. pick(apple)\n7. find(trash)\n8. put(apple)\n9. find(water)\n10. pick(water)\n11. find(trash)\n12. put(water)\n13. find(sponge),\n"", ""1. find(coke)\n2. pick(coke)\n3. find(trash)\n4. put(coke)\n5. find(apple)\n6. pick(apple)\n7. find(trash)\n8. put(apple)\n9. find(water)\n10. pick(water)\n11. find(trash)\n12. put(water)\n13. find(sponge)\n14. pick(sponge)\n15. find(user)\n16. put(sponge)\n17. done().\n"", ""1. find(coke)\n2. pick(coke)\n3. find(trash)\n4. put(coke)\n5. find(water)\n6. pick(water)\n7. find(trash)\n8. put(water)\n9. find(apple)\n10. pick(apple)\n11. find(trash)\n12. put(apple)\n13. find(sponge)\n14. pick(sponge)\n15. find(user)\n16. put(sponge)\n17. done().\n""]",100.0,0.4666666666666667,1.0,0.047619047619047616,0.0,0.6140210505540812,0.09967547741373439,0.026178286801518763,0.0,2.11806909428529,4.3411253899356925,saycan
38,"[""1. find(apple)\n2. pick(apple)\n3. find(trash)\n4. put(apple)\n5. done().\n""]",100.0,0.2222222222222222,1.0,0.6666666666666666,0.0,0.7991596495645227,0.004489890170429445,0.48374908491941837,0.4444444444444444,1.6769877743224173,3.197596224244508,saycan
39,"[""1. find(coke)\n2. pick(coke)\n3. find(counter)\n4. put(coke)\n5. done()."", ""1. find(table)\n2. put(coke)\n3. done().\n"", ""1. find(coke)\n2. put(coke)\n3. done().\n"", ""1. find(coke)\n2. pick(coke)\n3. put(coke)\n4. done().\n"", ""1. put(coke)\n2. done().\n""]",100.0,0.2068965517241379,1.0,0.2413793103448276,0.0,0.8118190369195789,0.014395381267617635,0.1822886430667088,0.06896551724137931,1.6930298307598586,3.2333503308621254,saycan
40,"[""1. find(pepsi)\n2. pick(pepsi)\n3. find(user)\n4. put(pepsi)\n5. done().\n"", ""1. find(open pepsi)\n2. pick(open pepsi)\n3. find(user)\n4. put(open pepsi)\n5. done().\n""]",100.0,0.38095238095238093,1.0,0.3333333333333333,0.0,0.6758706368346461,0.010445067432100719,0.28579762564883776,0.0,1.8475344105647664,3.598846104916633,saycan
41,"[""1. find(coke)\n2. pick(coke)\n3. find(user)\n4. put(coke)\n5. done().\n"", ""1. find(pepsi)\n2. pick(pepsi)\n3. find(user)\n4. put(pepsi)\n5. done().\n""]",100.0,0.2777777777777778,1.0,0.3888888888888889,0.0,0.7544764594834699,0.008959621227116354,0.2402530733520421,0.0,1.908036834509066,3.7529806048898844,saycan
42,"[""1. find(sponge)\n2. pick(sponge)\n3. find(user)\n4. put(sponge)\n5. done().\n"", ""1. find(sponge)\n2. pick(sponge)\n3. find(user)\n4. pick(sponge)\n5. done().\n""]",100.0,0.2777777777777778,1.0,0.3333333333333333,0.0,0.7544764594834699,0.008959621227116354,0.40609234937445693,0.05555555555555555,1.6479184330021646,3.1338115635554398,saycan
43,"[""1. find(apple)\n2. pick(apple)\n3. find(user)\n4. put(apple)\n5. done().\n"", ""1. find(orange)\n2. pick(orange)\n3. find(user)\n4. put(orange)\n5. done().\n"", ""1. find(orange)\n2. pick(orange)\n3. find(user)\n4. put(orange)\n5. find(apple)\n6. pick(apple)\n7. find(user)\n8. put(apple)\n9. done().\n""]",100.0,0.34285714285714286,1.0,0.2,0.0,0.704297842434203,0.017347764334926796,0.1639607805437114,0.0,1.8962619139574601,3.7224743657873463,saycan
44,"[""1. find(redbull)\n2. pick(redbull)\n3. find(user)\n4. put(redbull)\n5. done().\n""]",100.0,0.2222222222222222,1.0,0.6666666666666666,0.0,0.7991596495645227,0.004489890170429445,0.48374908491941837,0.4444444444444444,1.6769877743224173,3.197596224244508,saycan
45,"[""1. find(coke)\n2. pick(coke)\n3. find(user)\n4. put(coke)\n5. done().\n"", ""1. find(coke can)\n2. pick(coke can)\n3. find(user)\n4. put(coke can)\n5. done().\n""]",100.0,0.38095238095238093,0.8571428571428571,0.3333333333333333,0.0,0.6758706368346461,0.010445067432100719,0.28579762564883776,0.0,1.8475344105647664,3.598846104916633,saycan
46,"[""1. find(pepsi)\n2. pick(pepsi)\n3. find(table)\n4. put(pepsi)\n5. done().\n""]",100.0,0.2222222222222222,1.0,0.6666666666666666,0.0,0.7991596495645227,0.004489890170429445,0.48374908491941837,0.4444444444444444,1.6769877743224173,3.197596224244508,saycan
47,"[""1. find(pepsi)\n2. pick(pepsi)\n3. find(table)\n4. put(pepsi)\n5. done().\n""]",100.0,0.2222222222222222,1.0,0.6666666666666666,0.0,0.7991596495645227,0.004489890170429445,0.48374908491941837,0.4444444444444444,1.6769877743224173,3.197596224244508,saycan
48,"[""1. find(coke)\n2. pick(coke)\n3. find(counter)\n4. put(coke)\n5. done().\n"", ""1. find(coke can)\n2. pick(coke can)\n3. find(counter)\n4. put(coke can)\n5. done().\n""]",100.0,0.38095238095238093,0.8571428571428571,0.3333333333333333,0.0,0.6758706368346461,0.010445067432100719,0.28579762564883776,0.0,1.8475344105647664,3.598846104916633,saycan
49,"[""1. find(energy bar)\n2. pick(energy bar)\n3. find(table)\n4. put(energy bar)\n5. find(water)\n6. pick(water)\n7. find(table)\n8. put(water)\n9. done().\n"", ""1. find(energy bar)\n2. pick(energy bar)\n3. find(table)\n4. put(energy bar)\n5. find(water bottle)\n6. pick(water bottle)\n7. find(table)\n8. put(water bottle)\n9. done().\n"", ""1. find(water)\n2. pick(water)\n3. find(table)\n4. put(water)\n5. find(energy bar)\n6. pick(energy bar)\n7. find(table)\n8. put(energy bar)\n9. done().\n""]",100.0,0.5079365079365079,1.0,0.14285714285714285,0.0,0.5850870022527945,0.03100904354626033,0.10171118008217982,0.0,2.1115904793495073,4.3216746917317375,saycan
0,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
1,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
2,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
3,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
4,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
5,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
6,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
7,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
8,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
9,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
10,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
11,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
12,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
13,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
14,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
15,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
16,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
17,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
18,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
19,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
20,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
21,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
22,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
23,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
24,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
25,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
26,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
27,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
28,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
29,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
30,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
31,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
32,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
33,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
34,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
35,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
36,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
37,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
38,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
39,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
40,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
41,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
42,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
43,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
44,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
45,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
46,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
47,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
48,False,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
49,True,100.0,0.0,1.0,1.0,0.0,1.0,0.000499875020830709,1.0,1.0,0.0,1.0,StrategyQA
0,#### 51,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
1,#### 1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
2,#### 17,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
3,#### 22,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
4,#### 2,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
5,#### 46,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
6,#### 3,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
7,#### 9,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
8,#### 4,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
9,#### 21,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
10,#### 1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
11,#### 143,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
12,#### 926,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
13,#### 255,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
14,#### 10,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
15,#### 16,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
16,#### 469,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
17,#### 1414,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
18,#### 27,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
19,#### 66,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
20,#### 186,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
21,#### 20,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
22,#### 10,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
23,#### 1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
24,#### 1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
25,#### 60,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
26,#### 488,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
27,#### 1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
28,#### 89,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
29,#### 2,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
30,#### 5,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
31,#### 2,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
32,#### 1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
33,#### 63,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
34,#### 1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
35,#### 1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
36,#### 949,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
37,#### 2,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
38,#### 2,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
39,#### 3,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
40,#### 10,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
41,#### 4,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
42,#### 8142,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
43,#### 1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
44,#### 39,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
45,#### 32,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
46,#### 13,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
47,#### 11,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
48,#### 26,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
49,#### 266,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SVAMP
